Abstract_ID,Cluster_Ward,Cluster_AGNES
LAVIGNE2023102,4,1
PICCININI2008311,1,1
HUSSAIN2023135948,2,1
SAW2025111884,2,1
GARCIANUNES2020102607,2,1
HARANGUS20181031,5,1
OMER2024100308,2,1
ARGYROUDIS2022100387,2,1
LEITE20231,2,1
HERAS2011685,2,1
KOHLER2016212,2,1
CHIZUBEM2025487,2,1
VAZIRIZADE2017230,2,1
OSORIOMORA2025837,2,1
SRINIVAS199799,2,1
LOMBROZO20241011,1,1
MERIVAARA2021480,2,1
LIU2018772,2,1
9020189,5,1
MURAI2024100631,2,1
MOHIT20221713,2,1
DORKO2023101036,2,1
YERION20151967,2,1
SHOTTER201734,2,1
SAND2022100955,5,1
DARROCH2023105989,1,1
FENG2024121491,2,1
PHANG2019100837,2,1
LI2025126039,2,1
KRAUSE20211094,1,1
SHAHIM2021102345,2,1
COOPER2022100755,2,1
YANG20101297,5,1
HENDRIARTO20241225,5,1
ZHURAVLEV2023104934,1,1
COHEN2017208,1,1
GINEITYTE1999205,2,1
SETO2022102891,2,1
BLACUTT2025586,2,1
HAJELA20021,1,1
BUEHLER20081101,2,1
ZHOU2024108310,1,1
PENG202484,1,1
LUO2020151,1,1
GISSEL201661,2,1
CLARO20121042,5,1
9759837,5,1
GIANNAKOS201777,5,1
6685067,1,1
KRYSSANOV2001329,2,1
WESTERBERG2004447,2,1
UMAIR2024106224,1,1
RUPESH20213320,2,1
NISHI2022314,2,1
SUZEN2020726,1,1
ZELENY1992563,2,1
EDLA2015254,1,1
WANG2025113691,2,1
BESOLD201597,1,1
JIN2024105113,2,1
QU2024102255,2,1
CUNHA2024,5,1
LOCHAB202116,2,1
RASHEED201686,1,1
ACAR2010405,1,1
SPINU2022100205,2,1
ARORA1990131,2,1
10645865,5,1
MANNODIKANAKKITHODI202179,2,1
REGGIO2002459,2,1
QUIANQUIROGA2020994,1,1
SHRYANE2020112806,1,1
SNOW201462,5,1
MERRICK2019511,2,1
ANTONIOU2024105918,2,1
THIBODEAU2017852,1,1
HUUSON2017199,2,1
ZHUAN2012248,1,1
JING2020644,5,1
FU2024107632,1,1
LI2024,2,1
PSYCHARIS2011547,1,1
9985593,4,1
RIDDERINKHOF20143,1,1
BRIGHT2020187,2,1
MAMMINO2023101151,2,1
